protein_id	is_secreted	has_sp	sp_prob	cs_pos	signalp_pred	tm_count	topology	diamond_subject	gene_name	diamond_pident	diamond_evalue	source_organism	eggnog_desc	go_terms	kegg_ko	kegg_pathway	cog_category	pfam_domains
TRINITY_DN9122_c0_g2_i1.p1	True	True	1.0	19	SP(Sec/SPI)	0		XP_046669094.1	XP_046669094.1 division abnormally delayed protein	65.8	1.30e-229	Homalodisca vitripennis	Cell surface proteoglycan that bears heparan sulfate	GO:0000003,GO:0000323,GO:0000902,GO:0000904,GO:0001503,GO:0001523,GO:0001568,GO:0001654,GO:0001655,GO:0001656,GO:0001657,GO:0001658,GO:0001763,GO:0001822,GO:0001823,GO:0001944,GO:0002009,GO:0002165,GO:0002376,GO:0002520,GO:0002521,GO:0002573,GO:0003002,GO:0003006,GO:0003674,GO:0004857,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005773,GO:0005775,GO:0005783,GO:0005788,GO:0005794,GO:0005796,GO:0005886,GO:0005887,GO:0006022,GO:0006023,GO:0006024,GO:0006026,GO:0006027,GO:0006355,GO:0006357,GO:0006464,GO:0006629,GO:0006720,GO:0006721,GO:0006807,GO:0006928,GO:0006935,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007178,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007350,GO:0007365,GO:0007367,GO:0007389,GO:0007399,GO:0007409,GO:0007411,GO:0007423,GO:0007444,GO:0007447,GO:0007450,GO:0007472,GO:0007476,GO:0007478,GO:0007480,GO:0007507,GO:0007552,GO:0007560,GO:0007591,GO:0007593,GO:0008045,GO:0008052,GO:0008101,GO:0008150,GO:0008152,GO:0008283,GO:0008285,GO:0008356,GO:0008407,GO:0008586,GO:0008589,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009605,GO:0009653,GO:0009790,GO:0009791,GO:0009798,GO:0009880,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009892,GO:0009893,GO:0009894,GO:0009896,GO:0009948,GO:0009952,GO:0009953,GO:0009966,GO:0009967,GO:0009968,GO:0009986,GO:0009987,GO:0010160,GO:0010171,GO:0010463,GO:0010466,GO:0010468,GO:0010556,GO:0010604,GO:0010605,GO:0010646,GO:0010647,GO:0010648,GO:0010827,GO:0010828,GO:0012505,GO:0016020,GO:0016021,GO:0016043,GO:0016101,GO:0016358,GO:0017145,GO:0019219,GO:0019222,GO:0019538,GO:0019827,GO:0019953,GO:0021700,GO:0022008,GO:0022404,GO:0022412,GO:0022414,GO:0022416,GO:0022603,GO:0023051,GO:0023052,GO:0023056,GO:0023057,GO:0030030,GO:0030097,GO:0030099,GO:0030100,GO:0030111,GO:0030154,GO:0030162,GO:0030177,GO:0030178,GO:0030182,GO:0030203,GO:0030234,GO:0030282,GO:0030316,GO:0030323,GO:0030324,GO:0030326,GO:0030414,GO:0030510,GO:0030513,GO:0030718,GO:0031175,GO:0031214,GO:0031224,GO:0031225,GO:0031226,GO:0031323,GO:0031324,GO:0031326,GO:0031974,GO:0032268,GO:0032269,GO:0032501,GO:0032502,GO:0032504,GO:0032879,GO:0032989,GO:0032990,GO:0034762,GO:0034764,GO:0035107,GO:0035108,GO:0035113,GO:0035114,GO:0035116,GO:0035120,GO:0035137,GO:0035218,GO:0035220,GO:0035222,GO:0035239,GO:0035282,GO:0035295,GO:0036211,GO:0040008,GO:0040011,GO:0040014,GO:0042078,GO:0042127,GO:0042176,GO:0042221,GO:0042303,GO:0042330,GO:0042335,GO:0043086,GO:0043170,GO:0043202,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043473,GO:0043687,GO:0044092,GO:0044237,GO:0044238,GO:0044255,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044437,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044703,GO:0045570,GO:0045732,GO:0045807,GO:0045861,GO:0045879,GO:0045880,GO:0045926,GO:0046324,GO:0046326,GO:0046620,GO:0046658,GO:0048066,GO:0048067,GO:0048085,GO:0048132,GO:0048190,GO:0048468,GO:0048477,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048534,GO:0048563,GO:0048569,GO:0048583,GO:0048584,GO:0048585,GO:0048598,GO:0048609,GO:0048638,GO:0048645,GO:0048646,GO:0048666,GO:0048667,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048749,GO:0048754,GO:0048812,GO:0048813,GO:0048856,GO:0048858,GO:0048859,GO:0048869,GO:0050678,GO:0050680,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050896,GO:0051049,GO:0051050,GO:0051128,GO:0051130,GO:0051171,GO:0051172,GO:0051173,GO:0051239,GO:0051246,GO:0051247,GO:0051248,GO:0051252,GO:0051301,GO:0051336,GO:0051346,GO:0051704,GO:0051716,GO:0051726,GO:0052547,GO:0060173,GO:0060255,GO:0060422,GO:0060429,GO:0060541,GO:0060562,GO:0060627,GO:0060675,GO:0060828,GO:0060976,GO:0060993,GO:0061134,GO:0061138,GO:0061209,GO:0061326,GO:0061333,GO:0061564,GO:0065007,GO:0065009,GO:0070013,GO:0071704,GO:0071840,GO:0071944,GO:0072001,GO:0072006,GO:0072009,GO:0072028,GO:0072073,GO:0072078,GO:0072080,GO:0072088,GO:0072111,GO:0072138,GO:0072163,GO:0072164,GO:0072171,GO:0072176,GO:0072177,GO:0072178,GO:0072180,GO:0072203,GO:0072358,GO:0072359,GO:0080090,GO:0090090,GO:0090092,GO:0090100,GO:0090175,GO:0090263,GO:0090287,GO:0097485,GO:0098722,GO:0098727,GO:0098728,GO:0098772,GO:0120036,GO:0120039,GO:1901135,GO:1901136,GO:1901137,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1903506,GO:1905330,GO:2000026,GO:2000027,GO:2000050,GO:2000052,GO:2000095,GO:2000096,GO:2000112,GO:2001141,GO:2001260,GO:2001261	ko:K02306,ko:K08109,ko:K08111	ko04310,ko04391,ko05205,map04310,map04391,map05205	T	Glypican(PF01153.26)
TRINITY_DN229981_c0_g1_i1.p1	True	True	1.0	19	SP(Sec/SPI)	0		WP_312298991.1	WP_312298991.1 DUF4251 domain-containing protein [	87.1	9.19e-108	Chryseobacterium sp.	Domain of unknown function (DUF4251)				S	DUF4251(PF14059.12)
TRINITY_DN12746_c0_g1_i1.p1	True	True	1.0	22	SP(Sec/SPI)	0		XP_047114050.1	XP_047114050.1 cuticle protein 21-like [Schistocer	50.3	4.52e-25	Schistocerca piceifrons	cuticle protein	GO:0003674,GO:0005198,GO:0005214,GO:0005575,GO:0005576,GO:0007275,GO:0008010,GO:0008150,GO:0031012,GO:0032501,GO:0032502,GO:0040003,GO:0042302,GO:0042335,GO:0044421,GO:0048856			S	Chitin_bind_4(PF00379.30)
TRINITY_DN5580_c0_g1_i2.p1	True	True	1.0	24	SP(Sec/SPI)	0		XP_054279948.1	XP_054279948.1 peroxidase-like isoform X4 [Macrost	56.1	2.03e-312	Macrosteles quadrilineatus	Animal haem peroxidase	GO:0003674,GO:0003824,GO:0004096,GO:0004601,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0016209,GO:0016491,GO:0016684,GO:0042221,GO:0050896,GO:0051716,GO:0055114,GO:0070887,GO:0097237,GO:0098754,GO:0098869,GO:1990748	ko:K04706,ko:K19511	ko04120,ko04630,ko05160,map04120,map04630,map05160	S	An_peroxidase(PF03098.21)
TRINITY_DN43233_c0_g2_i6.p1	True	True	1.0	20	SP(Sec/SPI)	0		AVD96938.1	AVD96938.1 putative APN-2 [Nilaparvata lugens]	61.2	0.0	Nilaparvata lugens	ERAP1-like C-terminal domain	GO:0000003,GO:0003674,GO:0003824,GO:0004177,GO:0005488,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0006508,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008235,GO:0008237,GO:0008238,GO:0008270,GO:0009056,GO:0009987,GO:0016787,GO:0019538,GO:0032501,GO:0032504,GO:0033218,GO:0034641,GO:0042277,GO:0043167,GO:0043169,GO:0043170,GO:0043171,GO:0043603,GO:0044237,GO:0044238,GO:0044248,GO:0044424,GO:0044464,GO:0046872,GO:0046914,GO:0070006,GO:0070011,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	ko:K11140	ko00480,ko01100,ko04614,ko04640,map00480,map01100,map04614,map04640	O	ERAP1_C(PF11838.15);Peptidase_M1(PF01433.27);Peptidase_M1_N(PF17900.7)
TRINITY_DN2116_c0_g1_i14.p1	True	True	1.0	32	SP(Sec/SPI)	0		XP_054285540.1	XP_054285540.1 furin-like protease 1 isoform X2 [M	75.2	0.0	Macrosteles quadrilineatus	Proprotein convertase P-domain	GO:0000139,GO:0000902,GO:0000904,GO:0001558,GO:0001817,GO:0001818,GO:0001941,GO:0002020,GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0004857,GO:0004866,GO:0004867,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005769,GO:0005783,GO:0005788,GO:0005789,GO:0005794,GO:0005795,GO:0005796,GO:0005798,GO:0005802,GO:0005886,GO:0006465,GO:0006508,GO:0006518,GO:0006807,GO:0006810,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007178,GO:0007179,GO:0007275,GO:0007399,GO:0007568,GO:0008037,GO:0008038,GO:0008039,GO:0008104,GO:0008150,GO:0008152,GO:0008219,GO:0008233,GO:0008236,GO:0008283,GO:0008544,GO:0008582,GO:0009056,GO:0009058,GO:0009653,GO:0009719,GO:0009888,GO:0009889,GO:0009892,GO:0009893,GO:0009894,GO:0009895,GO:0009896,GO:0009913,GO:0009966,GO:0009967,GO:0009986,GO:0009987,GO:0010033,GO:0010466,GO:0010467,GO:0010468,GO:0010556,GO:0010604,GO:0010605,GO:0010629,GO:0010646,GO:0010647,GO:0010720,GO:0010769,GO:0010770,GO:0010817,GO:0010869,GO:0010951,GO:0010955,GO:0010975,GO:0010976,GO:0012501,GO:0012505,GO:0012506,GO:0012510,GO:0016020,GO:0016021,GO:0016032,GO:0016043,GO:0016358,GO:0016485,GO:0016486,GO:0016787,GO:0017015,GO:0017171,GO:0019058,GO:0019080,GO:0019082,GO:0019222,GO:0019538,GO:0019838,GO:0019899,GO:0022008,GO:0022411,GO:0022603,GO:0022604,GO:0022617,GO:0023051,GO:0023052,GO:0023056,GO:0030030,GO:0030070,GO:0030133,GO:0030135,GO:0030136,GO:0030140,GO:0030154,GO:0030162,GO:0030182,GO:0030198,GO:0030216,GO:0030234,GO:0030307,GO:0030334,GO:0030335,GO:0030414,GO:0030511,GO:0030574,GO:0030658,GO:0030659,GO:0030660,GO:0030662,GO:0030665,GO:0030855,GO:0031090,GO:0031175,GO:0031224,GO:0031323,GO:0031324,GO:0031325,GO:0031329,GO:0031330,GO:0031331,GO:0031344,GO:0031346,GO:0031410,GO:0031424,GO:0031638,GO:0031974,GO:0031982,GO:0031984,GO:0031985,GO:0032268,GO:0032269,GO:0032270,GO:0032501,GO:0032502,GO:0032803,GO:0032804,GO:0032879,GO:0032880,GO:0032898,GO:0032902,GO:0032908,GO:0032911,GO:0032940,GO:0032963,GO:0032989,GO:0032990,GO:0033036,GO:0033218,GO:0033365,GO:0034613,GO:0034641,GO:0036010,GO:0036477,GO:0040008,GO:0040012,GO:0040017,GO:0042175,GO:0042176,GO:0042177,GO:0042221,GO:0042277,GO:0042445,GO:0043025,GO:0043043,GO:0043062,GO:0043086,GO:0043113,GO:0043121,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043588,GO:0043603,GO:0043604,GO:0044087,GO:0044089,GO:0044092,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044297,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045121,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0045714,GO:0045732,GO:0045861,GO:0045862,GO:0045887,GO:0045927,GO:0046903,GO:0048406,GO:0048468,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048580,GO:0048581,GO:0048583,GO:0048584,GO:0048638,GO:0048639,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048813,GO:0048814,GO:0048856,GO:0048858,GO:0048869,GO:0050767,GO:0050769,GO:0050773,GO:0050775,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050803,GO:0050807,GO:0050808,GO:0050896,GO:0051004,GO:0051043,GO:0051044,GO:0051093,GO:0051094,GO:0051128,GO:0051130,GO:0051171,GO:0051172,GO:0051173,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051241,GO:0051246,GO:0051247,GO:0051248,GO:0051270,GO:0051272,GO:0051336,GO:0051346,GO:0051604,GO:0051641,GO:0051668,GO:0051704,GO:0051716,GO:0051960,GO:0051962,GO:0051963,GO:0051965,GO:0052547,GO:0052548,GO:0060191,GO:0060255,GO:0060284,GO:0060341,GO:0060429,GO:0061024,GO:0061062,GO:0061064,GO:0061065,GO:0061067,GO:0061134,GO:0061135,GO:0065007,GO:0065008,GO:0065009,GO:0070011,GO:0070013,GO:0070268,GO:0070593,GO:0070613,GO:0070727,GO:0070848,GO:0070887,GO:0071310,GO:0071363,GO:0071495,GO:0071559,GO:0071560,GO:0071634,GO:0071635,GO:0071704,GO:0071840,GO:0071944,GO:0072578,GO:0072657,GO:0080090,GO:0090092,GO:0090100,GO:0090287,GO:0090472,GO:0097090,GO:0097341,GO:0097458,GO:0097688,GO:0097708,GO:0098588,GO:0098589,GO:0098772,GO:0098791,GO:0098805,GO:0098827,GO:0098857,GO:0099173,GO:0120035,GO:0120036,GO:0120039,GO:0140096,GO:1900006,GO:1901142,GO:1901564,GO:1901566,GO:1901576,GO:1903317,GO:1903318,GO:1903362,GO:1903363,GO:1903827,GO:1903828,GO:1903844,GO:1903846,GO:1903859,GO:1903861,GO:1904396,GO:1904398,GO:1905909,GO:1905910,GO:2000008,GO:2000009,GO:2000026,GO:2000145,GO:2000147,GO:2000644,GO:2000645,GO:2001222	ko:K01349,ko:K01359,ko:K08654	ko05164,map05164	O	Peptidase_S8(PF00082.28);P_proprotein(PF01483.28);S8_pro-domain(PF16470.11)
TRINITY_DN12009_c0_g1_i4.p1	True	True	1.0	21	SP(Sec/SPI)	0												Conotoxin_I2(PF17557.8)
TRINITY_DN3933_c0_g1_i20.p1	True	True	1.0	22	SP(Sec/SPI)	1	h	XP_046662327.1	XP_046662327.1 neuroglian isoform X3 [Homalodisca 	80.8	0.0	Homalodisca vitripennis	Immunoglobulin C-2 Type	GO:0000132,GO:0000226,GO:0000278,GO:0000902,GO:0000904,GO:0001101,GO:0001501,GO:0001508,GO:0001525,GO:0001558,GO:0001568,GO:0001667,GO:0001764,GO:0001775,GO:0001871,GO:0001932,GO:0001944,GO:0002020,GO:0002064,GO:0002175,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0003008,GO:0003381,GO:0003382,GO:0003383,GO:0003384,GO:0003674,GO:0005102,GO:0005178,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005886,GO:0005887,GO:0005902,GO:0005911,GO:0005912,GO:0005913,GO:0006810,GO:0006887,GO:0006928,GO:0006935,GO:0006950,GO:0006955,GO:0006996,GO:0007010,GO:0007017,GO:0007043,GO:0007049,GO:0007154,GO:0007155,GO:0007156,GO:0007157,GO:0007158,GO:0007159,GO:0007160,GO:0007163,GO:0007165,GO:0007166,GO:0007272,GO:0007275,GO:0007369,GO:0007399,GO:0007409,GO:0007411,GO:0007413,GO:0007416,GO:0007417,GO:0007422,GO:0007610,GO:0007626,GO:0008037,GO:0008038,GO:0008092,GO:0008104,GO:0008150,GO:0008344,GO:0008361,GO:0008366,GO:0009410,GO:0009605,GO:0009611,GO:0009636,GO:0009653,GO:0009719,GO:0009725,GO:0009790,GO:0009792,GO:0009887,GO:0009888,GO:0009893,GO:0009897,GO:0009966,GO:0009967,GO:0009986,GO:0009987,GO:0010033,GO:0010243,GO:0010468,GO:0010604,GO:0010628,GO:0010646,GO:0010647,GO:0010720,GO:0010769,GO:0010770,GO:0010810,GO:0010811,GO:0010927,GO:0010941,GO:0010975,GO:0010976,GO:0012505,GO:0012506,GO:0014070,GO:0014823,GO:0016020,GO:0016021,GO:0016043,GO:0016192,GO:0016328,GO:0016338,GO:0016339,GO:0016358,GO:0016477,GO:0019220,GO:0019222,GO:0019226,GO:0019227,GO:0019899,GO:0019904,GO:0021700,GO:0022008,GO:0022402,GO:0022407,GO:0022409,GO:0022603,GO:0022604,GO:0022607,GO:0022610,GO:0023051,GO:0023052,GO:0023056,GO:0030010,GO:0030016,GO:0030017,GO:0030029,GO:0030030,GO:0030048,GO:0030054,GO:0030141,GO:0030154,GO:0030155,GO:0030165,GO:0030182,GO:0030246,GO:0030247,GO:0030307,GO:0030424,GO:0030425,GO:0030426,GO:0030427,GO:0030506,GO:0030516,GO:0030534,GO:0030659,GO:0030667,GO:0030673,GO:0030855,GO:0030913,GO:0031090,GO:0031099,GO:0031102,GO:0031103,GO:0031175,GO:0031224,GO:0031226,GO:0031252,GO:0031253,GO:0031256,GO:0031290,GO:0031323,GO:0031344,GO:0031346,GO:0031399,GO:0031406,GO:0031410,GO:0031589,GO:0031960,GO:0031982,GO:0032268,GO:0032288,GO:0032501,GO:0032502,GO:0032535,GO:0032589,GO:0032590,GO:0032809,GO:0032870,GO:0032940,GO:0032989,GO:0032990,GO:0033010,GO:0033036,GO:0033267,GO:0033268,GO:0033270,GO:0033554,GO:0033627,GO:0033631,GO:0033691,GO:0033993,GO:0034109,GO:0034113,GO:0034329,GO:0034330,GO:0034613,GO:0035239,GO:0035295,GO:0035637,GO:0035640,GO:0035690,GO:0036094,GO:0036230,GO:0036477,GO:0040001,GO:0040008,GO:0040011,GO:0042074,GO:0042119,GO:0042221,GO:0042325,GO:0042330,GO:0042391,GO:0042493,GO:0042551,GO:0042552,GO:0042734,GO:0042802,GO:0042981,GO:0042995,GO:0043005,GO:0043025,GO:0043066,GO:0043067,GO:0043069,GO:0043167,GO:0043168,GO:0043177,GO:0043194,GO:0043195,GO:0043200,GO:0043209,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043232,GO:0043292,GO:0043299,GO:0043312,GO:0043408,GO:0043523,GO:0043524,GO:0043621,GO:0043679,GO:0044085,GO:0044292,GO:0044294,GO:0044295,GO:0044297,GO:0044298,GO:0044304,GO:0044306,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044449,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0044877,GO:0045055,GO:0045121,GO:0045161,GO:0045162,GO:0045177,GO:0045202,GO:0045216,GO:0045321,GO:0045471,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0045773,GO:0045785,GO:0045927,GO:0046677,GO:0046903,GO:0046982,GO:0046983,GO:0048468,GO:0048469,GO:0048513,GO:0048514,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048545,GO:0048583,GO:0048584,GO:0048598,GO:0048638,GO:0048639,GO:0048646,GO:0048666,GO:0048667,GO:0048678,GO:0048699,GO:0048729,GO:0048731,GO:0048812,GO:0048813,GO:0048814,GO:0048856,GO:0048858,GO:0048869,GO:0048870,GO:0050767,GO:0050769,GO:0050770,GO:0050772,GO:0050773,GO:0050775,GO:0050789,GO:0050793,GO:0050794,GO:0050808,GO:0050839,GO:0050848,GO:0050850,GO:0050877,GO:0050890,GO:0050896,GO:0050900,GO:0051094,GO:0051128,GO:0051130,GO:0051171,GO:0051174,GO:0051179,GO:0051216,GO:0051234,GO:0051239,GO:0051240,GO:0051246,GO:0051293,GO:0051294,GO:0051384,GO:0051640,GO:0051641,GO:0051649,GO:0051653,GO:0051656,GO:0051674,GO:0051716,GO:0051960,GO:0051962,GO:0060255,GO:0060284,GO:0060429,GO:0060536,GO:0060548,GO:0061024,GO:0061387,GO:0061448,GO:0061564,GO:0065007,GO:0065008,GO:0070161,GO:0070252,GO:0070372,GO:0070593,GO:0070727,GO:0070820,GO:0070848,GO:0070887,GO:0071205,GO:0071229,GO:0071230,GO:0071236,GO:0071310,GO:0071361,GO:0071363,GO:0071383,GO:0071384,GO:0071385,GO:0071396,GO:0071407,GO:0071417,GO:0071466,GO:0071495,GO:0071542,GO:0071548,GO:0071549,GO:0071559,GO:0071560,GO:0071695,GO:0071840,GO:0071944,GO:0072358,GO:0072359,GO:0072657,GO:0072659,GO:0080090,GO:0086080,GO:0090066,GO:0097060,GO:0097066,GO:0097067,GO:0097068,GO:0097069,GO:0097237,GO:0097305,GO:0097306,GO:0097327,GO:0097367,GO:0097386,GO:0097447,GO:0097454,GO:0097458,GO:0097485,GO:0097708,GO:0098552,GO:0098588,GO:0098589,GO:0098590,GO:0098609,GO:0098631,GO:0098632,GO:0098742,GO:0098793,GO:0098805,GO:0098857,GO:0098858,GO:0098870,GO:0099080,GO:0099081,GO:0099503,GO:0099512,GO:0099612,GO:0101002,GO:0101003,GO:0106030,GO:0120025,GO:0120035,GO:0120036,GO:0120038,GO:0120039,GO:0150034,GO:1900006,GO:1901214,GO:1901215,GO:1901654,GO:1901655,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902531,GO:1902533,GO:1902850,GO:1903047,GO:1903859,GO:1904386,GO:1904387,GO:1990089,GO:1990090,GO:1990778,GO:2000026	ko:K06550,ko:K06756,ko:K06757,ko:K06758,ko:K06760	ko04360,ko04514,map04360,map04514	T	I-set(PF07679.23);Ig_3(PF13927.13);ig(PF00047.32);Ig_2(PF13895.13);fn3(PF00041.28);Bravo_FIGEY(PF13882.12);V-set(PF07686.24);C2-set_2(PF08205.19);Ig_VEGFR-1-like_5th(PF22971.3);FN3_DSCAM-DSCAML_C(PF25059.2);VEGFR1-3_N_Ig-like(PF22854.3);Ig_5(PF16681.12);V-set_CD47(PF08204.18);Ig_C17orf99(PF17736.8);Ig_PDGFR_d4(PF25305.2)
TRINITY_DN254094_c0_g1_i1.p1	True	True	1.0	19	SP(Sec/SPI)	0		XP_014254098.1	XP_014254098.1 glycine-rich cell wall structural p	72.9	3.41e-37	Cimex lectularius						
TRINITY_DN13840_c0_g1_i4.p1	True	True	1.0	32	SP(Sec/SPI)	1	h	XP_054279789.1	XP_054279789.1 protein draper-like isoform X4 [Mac	79.4	1.09e-92	Macrosteles quadrilineatus	Laminin-type epidermal growth factor-like domai	GO:0001786,GO:0002165,GO:0003002,GO:0003674,GO:0005488,GO:0005515,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006810,GO:0006897,GO:0006909,GO:0006911,GO:0006950,GO:0006952,GO:0007275,GO:0007389,GO:0007399,GO:0007431,GO:0007435,GO:0007444,GO:0007447,GO:0007450,GO:0007552,GO:0007610,GO:0007626,GO:0008150,GO:0008219,GO:0008289,GO:0008345,GO:0009605,GO:0009607,GO:0009611,GO:0009617,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009953,GO:0009987,GO:0010324,GO:0010623,GO:0012501,GO:0016020,GO:0016043,GO:0016192,GO:0016322,GO:0021700,GO:0022008,GO:0022612,GO:0030100,GO:0030154,GO:0030182,GO:0030424,GO:0030537,GO:0031224,GO:0032501,GO:0032502,GO:0032879,GO:0035070,GO:0035071,GO:0035212,GO:0035220,GO:0035222,GO:0035272,GO:0035295,GO:0040008,GO:0042551,GO:0042742,GO:0042995,GO:0043005,GO:0043167,GO:0043168,GO:0043207,GO:0043277,GO:0043652,GO:0044424,GO:0044425,GO:0044456,GO:0044464,GO:0045202,GO:0045807,GO:0048102,GO:0048190,GO:0048468,GO:0048469,GO:0048513,GO:0048518,GO:0048522,GO:0048666,GO:0048678,GO:0048699,GO:0048707,GO:0048731,GO:0048732,GO:0048856,GO:0048869,GO:0050764,GO:0050766,GO:0050789,GO:0050794,GO:0050803,GO:0050807,GO:0050896,GO:0051049,GO:0051050,GO:0051128,GO:0051130,GO:0051179,GO:0051234,GO:0051704,GO:0051707,GO:0060033,GO:0060099,GO:0060100,GO:0060429,GO:0060627,GO:0061024,GO:0065007,GO:0065008,GO:0071695,GO:0071840,GO:0071944,GO:0072341,GO:0097458,GO:0098542,GO:0098657,GO:0098794,GO:0099024,GO:0120025,GO:1904396,GO:1905153,GO:1905155			T	EGF_PEAR1L(PF23301.2);EGF_laminin(PF00053.31);EGF_TEN(PF25024.1);hEGF(PF12661.14);EGF_Teneurin(PF23106.2);DSL(PF01414.26);EGF_2(PF07974.20)
TRINITY_DN82_c0_g1_i10.p1	True	True	0.99	24	SP(Sec/SPI)	1	h	XP_046664373.1	XP_046664373.1 transport and Golgi organization pr	37.8	2.08e-189	Homalodisca vitripennis		GO:0000137,GO:0002790,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005794,GO:0005795,GO:0006810,GO:0006996,GO:0007030,GO:0008104,GO:0008150,GO:0009306,GO:0009987,GO:0010256,GO:0012505,GO:0015031,GO:0015833,GO:0016043,GO:0016050,GO:0031984,GO:0031985,GO:0032879,GO:0032940,GO:0033036,GO:0033363,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044431,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0046903,GO:0048518,GO:0050789,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0065007,GO:0070971,GO:0071702,GO:0071705,GO:0071840,GO:0098791				
TRINITY_DN2032_c0_g1_i2.p1	True	True	1.0	47	SP(Sec/SPI)	0												
TRINITY_DN5670_c0_g1_i8.p1	True	True	0.99	9	SP(Sec/SPI)	0		XP_054256916.1	XP_054256916.1 probable serine/threonine-protein k	66.8	0.0	Macrosteles quadrilineatus						DUF4758(PF15950.11)
